consulta	nombre	categoria	direccion	pagina_web	telefono
laboratorio	Laboratorio Dental Jorge Cammas	Laboratorios Dentales	Carmen Ortiz 140 Villa Alegre - VII Región	NA	(56)732382179
laboratorio	Imagenologia Clinica	Laboratorios Clinicos	Av Prieto Norte 299 Temuco - IX Región	NA	(56)452955991
laboratorio	Laboratorio Clinico Tecme y Compania Limitada	Laboratorios Clinicos	Diego Lillo 221 Calera - V Región	NA	(56)332252914
laboratorio	Rb Tecnia Limitada	Articulos Para Laboratorios	Av Irarrázaval 2821 ÑUÑOA - RM	NA	(56)222239553
laboratorio	Laboratorio Dental Identic Limitada	Laboratorios Dentales	Catedral 5328 LO Prado - RM	NA	(56)227756171
laboratorio	Odontoimagen Spa	Laboratorios Dentales	Lota 303 Puerto Montt - X Región	NA	(56)652275544
laboratorio	Laboratorio Clinico y Asesorias Afines Limita	Laboratorios Clinicos	Imperial 680 Puerto Varas - X Región	NA	(56)652271750
laboratorio	Laboratorio Clinico Thomas Limitada	Laboratorios Clinicos	Carlos Condell 228 Coyhaique - XI Región	NA	(56)672210051
laboratorio	Laboratorio Tekno Via LTDA.	Laboratorios De Suelos	Pje Presidente Jorge Montt 371 Punta Arenas - XII Región	NA	(56)612244387
laboratorio	Cruz y Guiresse Limitada	Laboratorios Clinicos	Av Francia 1655 Valdivia - XIV Región	NA	(56)632229506
laboratorio	Empresa Eduardo Mario Jara Martinez Laborator	Laboratorios Clinicos	18 de Septiembre 1338 Arica - XV Región	NA	(56)582258198
laboratorio	Sociedad Medico Odontologica Santa Fe Ltda	Laboratorios Dentales	14 de Febrero 1985 Antofagasta - II Región	NA	(56)552486526
laboratorio	Andoni Etcheverry y Compania Limitada	Laboratorios Clinicos	Edwards 660 Valparaíso - V Región	WWW.LABORATORIOETCHEVERRY.CL	(56)322226779
laboratorio	Laboratorios Rider S.A.	Laboratorios Farmaceuticos	Placer 1354 SANTIAGO - RM	WWW.LABRIDER.CL	(56)224898800
laboratorio	Laboratorio Koni Cofarm S.A.	Laboratorios De Cosmeticos	Conquistador del M. 4775 HUECHURABA - RM	NA	(56)222446974
laboratorio	Key Company S a	Laboratorios De Cosmeticos	Panamericana Norte 5369 CONCHALÍ - RM	NA	(56)224838300
laboratorio	Laboratorio Clinico Diagnostika Alemana LTDA.	Laboratorios Clinicos	Villanelo 180 Viña del Mar - V Región	WWW.DIAGNOSTIKA.CL	(56)322268075
laboratorio	Laboratorio Clinico e Imaginologia Bactotec S.A.	Laboratorios Clinicos	Dieciocho 87 SANTIAGO - RM	NA	(56)226955256
laboratorio	Laboratorio Prox S.A.	Laboratorios Farmaceuticos	Agustinas 1350 SANTIAGO - RM	WWW.PROX.CL	(56)222905700
laboratorio	Biologica Laboratorios S.A.	Laboratorios De Cosmeticos	Chiloé 1820 SANTIAGO - RM	NA	(56)224470333
laboratorio	Comercializadora Centraltoner Limitada	Equipos Para Laboratorios	Pje de Las Religiosas LA Florida - RM	NA	(56)222651301
laboratorio	Laboratorios Dentales Maria Lorena Gonzalez Alvarez	Laboratorios Dentales	Av Nueva Providencia 2060 PROVIDENCIA - RM	NA	(56)222325419
laboratorio	Sonorad II S.A.	Laboratorios Clinicos	Av Chacabuco 671 Copiapó - III Región	NA	(56)522235853
laboratorio	Centro Medico Minero de Chile	Laboratorios Clinicos	Antonino Toro 868 Antofagasta - II Región	www.cmmchile.cl	(56)552247856
laboratorio	Sociedad de Laboratorio Medico Clinico LTDA.	Laboratorios Clinicos	Cap. A. Prat Chacón 266 Antofagasta - II Región	NA	(56)996342671
laboratorio	Karen Díaz Romero	Laboratorios Clinicos	Germán Ebbinghauss 2558 PUENTE Alto - RM	NA	(56)973545181
laboratorio	Virginia Saenz y Ccompania Limitada	Laboratorios Clinicos	Av Vicuña Mackenna 82 Peumo - VI Región	NA	(56)722715450
laboratorio	Equipamientos y Muebles Espanoles Limitada	Muebles Para Laboratorios	Obispo Del Solar 5678 LA Reina - RM	WWW.EQUIPAMIENTOSESPANOLES.CL	(56)987496381
laboratorio	Boris Villalobos Deu y Compania Limitada	Equipos Para Laboratorios	Los Alerces 2435 ÑUÑOA - RM	NA	(56)222373090
laboratorio	Rivera y Rivera LTDA.	Laboratorios De Suelos	Parq. Ind. Escuadrón 2 Coronel - VIII Región	NA	(56)989225251
laboratorio	Laboratorio Clinico Diagnostico Clinilab LTDA.	Laboratorios Clinicos	Av Valparaíso 645 Villa Alemana - V Región	NA	(56)322951912
laboratorio	Certilab Laboratorios E.I.R.L.	Laboratorios Clinicos	R 5 Sur 0 Chillán - VIII Región	www.certilab.cl	(56)422971560
laboratorio	Nutricion Genetica	Laboratorios Clinicos	Dinamarca 549 Temuco - IX Región	www.nutriciongenetica.cl	(56)452272136
laboratorio	German Rivera	Laboratorios Dentales	Av Providencia 2594 PROVIDENCIA - RM	NA	(56)223345737
laboratorio	Scqc	Laboratorios Clinicos	Av Salvador 149 PROVIDENCIA - RM	NA	(56)222092881
laboratorio	Labocenter	Laboratorios Clinicos	Astorga 145 Rancagua - VI Región	www.labocenter.cl	(56)722743460
laboratorio	Cesar Uribe Ramirez	Laboratorios Dentales	París 834 SANTIAGO - RM	www.cdental.cl	(56)226336868
laboratorio	Servicio Odontologico Alto Estoril LTDA.	Laboratorios Dentales	Estoril 50 LAS Condes - RM	www.altoestoril.cl	(56)222475539
laboratorio	Artees Dental LTDA.	Laboratorios Dentales	Av Chacabuco 216 Concepción - VIII Región	NA	(56)412733878
laboratorio	Laboratorio Dental Carlos Alarcon	Laboratorios Dentales	Pje Golfo Trinidad 2681 MAIPÚ - RM	NA	(56)228856356
laboratorio	Laboratorio Wallace	Laboratorios Clinicos	Almirante Latorre 973 Iquique - I Región	www.clinicowallace.cl	(56)962257843
laboratorio	Laboratorio Clinico Providencia LTDA.	Laboratorios Clinicos	Av Salesianos 1178 SAN Miguel - RM	NA	(56)225226087
laboratorio	Marcela Marquez Villagra	Laboratorios Clinicos	Pje Pedro Lira 502 TALAGANTE - RM	NA	(56)989695486
laboratorio	Cobolab	Articulos Para Laboratorios	Pje Lanalhue 1681 CERRO Navia - RM	NA	(56)226443558
laboratorio	Laboratorio Dental Wirovest	Laboratorios Dentales	San Antonio 31 SANTIAGO - RM	www.wirovest.laboratoriodental.cl	(56)226384332
laboratorio	Laboratorio Dental Reyes	Laboratorios Dentales	Hernando de Aguirre 128 PROVIDENCIA - RM	NA	(56)222328727
laboratorio	Frby Fabian Rosales	Laboratorios De Cosmeticos	José Joaquín Pérez 345 Calera - V Región	NA	(56)332226286
laboratorio	Silkey Chile	Laboratorios De Cosmeticos	Román Díaz 228 PROVIDENCIA - RM	www.silkeymundial.com	(56)222364346
laboratorio	Laboratorios Kampar	Laboratorios Farmaceuticos	Andrés de Fuenzalida 22 PROVIDENCIA - RM	www.kampar.cl	(56)223354030
laboratorio	Laboratorios Rider Ltda	Laboratorios Farmaceuticos	El Castaño 145 LAMPA - RM	www.rider.cl	(56)224990800
laboratorio	Astrazeneca	Laboratorios Farmaceuticos	Av Isidora Goyenechea 3477 LAS Condes - RM	www.astrazeneca.cl	(56)227980800
laboratorio	Laboratorio Clinico de Agostini	Laboratorios Clinicos	G. Pérez de Arce 472 Punta Arenas - XII Región	NA	(56)612222068
laboratorio	Sociedad Comercial Lab Service Limitada	Articulos Para Laboratorios	Av Quilín 2068 MACUL - RM	www.labservice.cl	(56)227939423
laboratorio	Centro Computarizado de Manometria y P H 24 Horas	Laboratorios Clinicos	Av Luis Thayer Ojeda 0191 PROVIDENCIA - RM	www.ccmph.cl	(56)223341566
laboratorio	Pro Cirurgica	Articulos Para Laboratorios	Av Suecia 3646 ÑUÑOA - RM	www.procirurgica.cl	(56)227523893
laboratorio	Winkler LTDA.	Articulos Para Laboratorios	Pje El Quillay 466 LAMPA - RM	www.winklerltda.com	(56)224826500
laboratorio	Laboratorio Clinico Caupolican	Laboratorios Clinicos	Arturo Prat 515 Temuco - IX Región	NA	(56)452217644
laboratorio	Labonorte	Laboratorios Clinicos	18 de Septiembre 1154 Arica - XV Región	NA	(56)582233466
laboratorio	Merck S.A.	Articulos Para Laboratorios	Francisco de Paula 1981 ÑUÑOA - RM	www.merck.cl	(56)223400000
laboratorio	Laboratorio Clinico Doctor Rene Christen y Cia Limitada	Laboratorios Clinicos	2 Sur 853 Talca - VII Región	NA	(56)712263248
laboratorio	Laboratorio Luis Pasteur	Laboratorios Clinicos	14 de Febrero 2556 Antofagasta - II Región	www.laboratorioluispasteur.cl	(56)552263604
laboratorio	Itf Labomed	Laboratorios Farmaceuticos	Cerro El Plomo 5420 LAS Condes - RM	www.itf-labomed.cl	(56)226567800
laboratorio	Pmg Pharma	Laboratorios Farmaceuticos	Av Antonio Varas 2615 ÑUÑOA - RM	www.pmgpharma.com	(56)222747450
laboratorio	Ilender Chile	Laboratorios Veterinarios	Av Américo Vespucio 2880 CONCHALÍ - RM	www.ilendercorp.com	(56)226239796
laboratorio	Coprolab	Articulos Para Laboratorios	Cno Internacional 0 San Felipe - V Región	www.coprolab.cl	(56)342591569
laboratorio	Arquimed	Articulos Para Laboratorios	Angol 127 Concepción - VIII Región	www.arquimed.cl	(56)412521045
laboratorio	Fotografia Pedro Pablo	Laboratorios Fotograficos	18 de Septiembre 82 PEÑAFLOR - RM	NA	(56)228115779
laboratorio	Laboratorio Clinico Bio-Laser	Laboratorios Clinicos	18 de Septiembre 1338 Arica - XV Región	www.peritajepsicologico.cl	(56)582258198
laboratorio	Fotos San Antonio	Laboratorios Fotograficos	San Antonio 1001 Viña del Mar - V Región	NA	(56)322697683
laboratorio	Arvident	Laboratorios Dentales	Lincoyán 71 Concepción - VIII Región	www.arvident.cl	(56)412464192
laboratorio	Bioscan	Laboratorios Clinicos	Valenzuela Castillo 1218 PROVIDENCIA - RM	www.bioscan.cl	(56)223740886
laboratorio	Aamq Asesorias y Ventas de Insumo para Laboratorios Quimicos	Laboratorios Clinicos	Pje San Marcos 440 QUILICURA - RM	NA	(56)994151946
laboratorio	Citonet	Laboratorios Clinicos	General Velásquez 1269 Antofagasta - II Región	www.citonet.cl	(56)552486623
laboratorio	Laboratorio Clinico Alameda Onofre Gonzalez Cerda E.I.R.L	Laboratorios Clinicos	Pte. J. Antonio Ríos 26 SANTIAGO - RM	NA	(56)226392204
laboratorio	Psi Cro	Laboratorios Farmaceuticos	Miraflores 222 SANTIAGO - RM	www.psi-cro.com	(56)227166008
laboratorio	Laboratorio Crystal	Laboratorios Clinicos	Manuel Antonio Matta 2095 Antofagasta - II Región	NA	(56)552895584
laboratorio	Carmen Laura Martinez Villagra	Laboratorios Dentales	Llano Subercaseaux 4005 SAN Miguel - RM	NA	(56)225441838
laboratorio	Tecnodel LTDA.	Laboratorios Dentales	Av Providencia 1308 PROVIDENCIA - RM	www.ecad.cl	(56)222351277
laboratorio	Mical	Laboratorios Bromatologicos	Av Salvador 2192 ÑUÑOA - RM	www.mical.cl	(56)223437135
laboratorio	Beraudent LTDA.	Laboratorios Dentales	Monjitas 527 SANTIAGO - RM	www.beraudent.cl	(56)223610562
laboratorio	Glaxosmithkline	Laboratorios Farmaceuticos	Av Andrés Bello 2687 LAS Condes - RM	www.hinds.cl	(56)223829000
laboratorio	Laboratorio Clinico Oriana Fernandez	Laboratorios Clinicos	Pudeto 282 Quillota - V Región	NA	(56)332258055
laboratorio	Libra Chile S.A.	Laboratorios Farmaceuticos	Av Apoquindo 5555 LAS Condes - RM	NA	(56)222022867
laboratorio	Laboratorio Sigmalab	Laboratorios Clinicos	La Capilla 7546 CERRO Navia - RM	www.sigmalab.cl	(56)227729429
laboratorio	Serprex Consultores	Equipos Para Laboratorios	Pje La Aurora 1827 VITACURA - RM	NA	(56)227104173
laboratorio	Delgado y CIA. LTDA.	Equipos Para Laboratorios	Av Los Tamarugos 121 Antofagasta - II Región	NA	(56)552783793
laboratorio	Dentoremovible	Laboratorios Dentales	Saavedra 255 Purén - IX Región	NA	(56)452793262
laboratorio	Instrumentales Cientificos Delta Ohm Chile Limitada	Equipos Para Laboratorios	Av Gran Av.José Miguel Carrera 8379 LA Cisterna - RM	WWW.DELTAOHM.CL	(56)992316883
laboratorio	Control y Ensayo de Suelos y Asfaltos Terra	Laboratorios De Suelos	Av Einstein 1224 INDEPENDENCIA - RM	WWW.LABORATORIOTERRA.CL	(56)227369533
laboratorio	Laboratorio Bio Quimico Bactereologico B	Laboratorios Clinicos	Av Francesa 97 Concepción - VIII Región	WWW.LABORATORIOBIOBIO.CL	(56)412730181
laboratorio	Dimyl S.A.	Articulos Para Laboratorios	Av Walker Martínez 3336 LA Florida - RM	www.dimyl.cl	(56)222965822
laboratorio	Laboratorio Abaco	Laboratorios De Suelos	Av Salvador 2185 ÑUÑOA - RM	NA	(56)223418175
laboratorio	Centrovet Lta.	Laboratorios Veterinarios	Salomón Sack 255 CERRILLOS - RM	www.centrovet.com	(56)225837700
laboratorio	Protesis Fija Enrique Marchant	Laboratorios Dentales	Armando Sanhueza 1073 Punta Arenas - XII Región	NA	(56)612228753
laboratorio	Laboratorios Dentales Catalan	Laboratorios Dentales	Av Barros 502 MELIPILLA - RM	NA	(56)228324111
laboratorio	Laboratorio Clinico Besomi	Laboratorios Clinicos	Merced 255 Curicó - VII Región	NA	(56)752311005
laboratorio	Laboratorio Santa Maria	Laboratorios Dentales	San Antonio 378 SANTIAGO - RM	NA	(56)226643799
laboratorio	Diagnolab	Laboratorios Clinicos	Av Colipí 484 Copiapó - III Región	NA	(56)522217272
laboratorio	Laboratorio Dental Rodrigo Castro	Laboratorios Dentales	Quito 41 SANTIAGO - RM	www.laboratoriodentalrodrigocastro.cl	(56)226331116
laboratorio	Laboratorio Clinico Alcantara	Laboratorios Clinicos	Manuel Montt 357 Curicó - VII Región	NA	(56)752317359
laboratorio	Laboquimterra LTDA.	Laboratorios De Suelos	Av 21 de Mayo 1699 Quillota - V Región	NA	(56)332314026
laboratorio	Laboratorio Dental Marco Valderrama	Laboratorios Dentales	Pje Las Achiras 1163 Rancagua - VI Región	www.labdentalmvr.cl	(56)722242009
laboratorio	Laboratorio Dental Mm	Laboratorios Dentales	Maestranza 355 Ovalle - IV Región	NA	(56)532627739
laboratorio	Laboratorio de Especialidades Dentales Vi-Dent LTDA.	Laboratorios Dentales	Caupolicán 555 Valdivia - XIV Región	NA	(56)632207818
laboratorio	Universidad Tecnologica Metropolitana	Laboratorios De Suelos	Dieciocho 161 SANTIAGO - RM	www.utem.cl	(56)222370483
laboratorio	Boehringer Ingelheim LTDA.	Laboratorios Farmaceuticos	General Del Canto 421 PROVIDENCIA - RM	www.ondero.cl	(56)222640010
laboratorio	Laboratorio Clinico Quilpue Limitada	Laboratorios Clinicos	Irarrázaval 446 Quilpué - V Región	NA	(56)322403032
laboratorio	Laboratorio de Control Tecnico Llay Llay	Laboratorios De Suelos	Av José Manuel Balmaceda 485 Llay-Llay - V Región	www.laboratoriollayllay.cl	(56)342612480
laboratorio	Laboratorio Herboandina	Laboratorios Farmaceuticos	Agustinas 1350 SANTIAGO - RM	www.herboandina.cl	(56)226826907
laboratorio	Laboratorio Clinico Vallenar	Laboratorios Clinicos	Arturo Prat 1251 Vallenar - III Región	NA	(56)512610558
laboratorio	Foto Flasch	Laboratorios Fotograficos	Av Rafael Casanova 371 Santa Cruz - VI Región	NA	(56)722822697
laboratorio	Laboratorio Veterinario Vetlab	Laboratorios Clinicos	Av Santa Rosa 1934 SANTIAGO - RM	NA	(56)228304363
laboratorio	Laboratorio Soiltest LTDA.	Laboratorios De Suelos	Paulina 7880 LA Cisterna - RM	NA	(56)225484123
laboratorio	Medisalud	Laboratorios Clinicos	Carampangue 708 San Fernando - VI Región	www.medisalud.cl	(56)722716396
laboratorio	Pfizer Chile S. A.	Laboratorios Farmaceuticos	Cerro El Plomo 5680 LAS Condes - RM	www.toviaz.cl	(56)222412000
laboratorio	Roche Chile	Laboratorios Farmaceuticos	Cerro El Plomo 5630 LAS Condes - RM	www.roche.cl	(56)224413200
laboratorio	Laboratorios Garden House	Laboratorios Farmaceuticos	Pje Presidente Jorge 12310 SAN Bernardo - RM	www.gardenhouse.cl	NA
laboratorio	Laboratorio Clinico Araucania	Laboratorios Clinicos	Av Caupolicán 447 Temuco - IX Región	www.directoriomedicodechile.cl	800200789
laboratorio	Wbs LTDA.	Laboratorios De Suelos	Pje 4 688 Copiapó - III Región	www.wbsltda.cl	(56)452401558
laboratorio	Centro de Ortodoncia la Dehesa Limitada	Laboratorios Dentales	Av El Rodeo 13499 LO Barnechea - RM	NA	(56)522226520
laboratorio	Laboratorio Dental Davinci Arte y Tecnologia Limitada	Laboratorios Dentales	Irarrázaval 4888 ÑUÑOA - RM	NA	(56)222162990
laboratorio	Soc Duran y Pacheco LTDA.	Laboratorios Dentales	Huérfanos 713 SANTIAGO - RM	NA	(56)222268365
laboratorio	Laboratorio Clinico Huelen Limitada	Laboratorios Clinicos	Suecia 1929 PROVIDENCIA - RM	NA	(56)226398980
laboratorio	Silva y Pincheira Ltda	Laboratorios Clinicos	Av Macul 4880 MACUL - RM	NA	(56)223439762
laboratorio	Laboratorio de Especialidades Pediatricas LTDA.	Laboratorios Clinicos	Antonio Varas 113 PROVIDENCIA - RM	NA	(56)223191610
laboratorio	Megalab S a	Laboratorios Clinicos	Pte. Germán Riesco 216 Rancagua - VI Región	NA	(56)222355447
laboratorio	Laboratorio de Anatomia Patologica	Laboratorios Clinicos	Constitución 876 Chillán - VIII Región	NA	(56)722227742
laboratorio	Laboratorio del Carmen	Laboratorios Clinicos	Av Horacio Aránguiz Cerda 642 San Vicente - VI Región	NA	(56)422231030
laboratorio	Laboratorio Fotografico Photolab Limitada	Laboratorios Fotograficos	Merced 832 SANTIAGO - RM	www.photolabdigital.cl	(56)226950864
laboratorio	Laboratorio Dental Juan Rios	Laboratorios Dentales	Pje Navarino 3994 Antofagasta - II Región	NA	(56)552436017
laboratorio	Laboratoria Dental Alfonso Alcaino	Laboratorios Dentales	Av Providencia 2370 PROVIDENCIA - RM	NA	(56)222336076
laboratorio	Wyping	Equipos Para Laboratorios	Chungará 916 RENCA - RM	www.wyping.cl	(56)226452224
laboratorio	Diagnofruit	Laboratorios Clinicos	Av Holanda 2964 ÑUÑOA - RM	www.diagnofruit.cl	(56)227239081
laboratorio	Sociedad Profesional Laboratorio Dental Corpodent LTDA.	Laboratorios Dentales	Av Apoquindo 3401 LAS Condes - RM	WWW.CORPODENT.CL	(56)222313569
laboratorio	Consultora y Asesorias Profesionales Moncada Caceres LTDA.	Equipos Para Laboratorios	Av Ignacio Collao 845 Concepción - VIII Región	NA	(56)413170561
laboratorio	Laboratorios Cañas	Laboratorios Dentales	Av Nueva Providencia 2155 PROVIDENCIA - RM	NA	(56)223353520
laboratorio	Laboratorio Clinico Dra.Ruth Schurch	Laboratorios Clinicos	Manuel Bulnes 815 Temuco - IX Región	NA	(56)452532488
laboratorio	Laboratorio Dental Ordent	Laboratorios Dentales	Av Benjamín Vicuña Mackenna 874 Quilpué - V Región	NA	(56)322919827
laboratorio	Biosalud	Laboratorios Clinicos	Urriola 618 Rengo - VI Región	www.laborioclinicobiosalud.cl	(56)722512309
laboratorio	Laboratorio de Especialidades Medicas	Laboratorios Clinicos	Beaucheff 825 Valdivia - XIV Región	www.labemed.cl	(56)632213886
laboratorio	Lab-Tec	Equipos Para Laboratorios	Miguel de Atero 2566 QUINTA Normal - RM	www.lab-tec.cl	(56)227722868
laboratorio	Cliniica y Laboratorio Dental Obreque y Gonzalez Limitada	Laboratorios Dentales	Vía Láctea 4096 MACUL - RM	NA	(56)227893141
laboratorio	Laboratorio Perfect Dental	Laboratorios Dentales	General Holley 2381 PROVIDENCIA - RM	NA	(56)981361186
laboratorio	Eli Lilly Interamerica Inc y CIA. LTDA.	Laboratorios Farmaceuticos	Av Apoquindo 3600 LAS Condes - RM	www.lilly.com	(56)229129700
laboratorio	Cancino Munoz y Cia Ltda	Articulos Para Laboratorios	Av Manuel Montt 037 PROVIDENCIA - RM	www.cemes-biosystems.cl	(56)222356142
laboratorio	Coyhang Laboratorio Dental	Laboratorios Dentales	Av La Estrella 1671 CERRO Navia - RM	www.dentalcoyhang.cl	(56)226672136
laboratorio	Laboratorio Dental Nordetti	Laboratorios Dentales	Pje Ahumada 069 ISLA de Maipo - RM	NA	(56)228192198
laboratorio	Laboratorio Clinico Aisenlab	Laboratorios Clinicos	Ramón Freire 06 Coyhaique - XI Región	NA	(56)672230791
laboratorio	Laboratorio Clinico Automatizado	Laboratorios Clinicos	Pje Sltr Esperanza 129 Pozo Almonte - I Región	NA	(56)572753701
laboratorio	Laboratorio Ballerina	Laboratorios De Cosmeticos	Antonio Escobar Will 190 CERRILLOS - RM	www.labach.cl	(56)229253000
laboratorio	Laboratorio Clínico San Pedro	Laboratorios Clinicos	Caupolicán 734 Curanilahue - VIII Región	NA	(56)442860334
laboratorio	Drogueria Global Pharma Spa	Laboratorios Farmaceuticos	Av Las Américas 173 CERRILLOS - RM	www.global-pharma.cl	(56)228384400
laboratorio	Laboratorio y Centro Radiologico Ire	Laboratorios Clinicos	Victoria 524 SAN Bernardo - RM	NA	(56)228791235
laboratorio	Laboratorio Clinico Alcantara	Laboratorios Clinicos	Membrillar 260 Cabrero - VIII Región	NA	(56)432419477
laboratorio	Laboratorio Biohealth	Laboratorios Clinicos	Manuel Baquedano 781 Natales - XII Región	NA	(56)612691221
laboratorio	Farmacia San Miguel	Laboratorios Farmaceuticos	Latorre 115 Huasco - III Región	NA	(56)512531470
laboratorio	Br Proyectos de Ingeniería E.I.R.L	Equipos Para Laboratorios	Marcel Duhaut 2977 PROVIDENCIA - RM	WWW.BRPROYECTOS.CL	(56)229208451
laboratorio	Labocenter	Laboratorios Clinicos	Av José Manuel Infante 146 PROVIDENCIA - RM	NA	(56)226112700
laboratorio	Rtr Studio	Laboratorios Fotograficos	José Donoso 10983 LA Pintana - RM	www.rtrstudio.cl	(56)950276664
laboratorio	Mi Primera Foto	Laboratorios Fotograficos	Lo Fontecilla 201 LAS Condes - RM	www.tuprimerafoto.cl	(56)995401244
laboratorio	De Cuerpo y Alma	Laboratorios Fotograficos	No Publica Dirección 0 ÑUÑOA - RM	WWW.DECUERPOYALMA.CL	(56)993325960
laboratorio	Estudio Fotografico Fe	Laboratorios Fotograficos	Monseñor Eyzaguirre 660 ÑUÑOA - RM	WWW.ESTUDIOFE.CL	(56)222371483
laboratorio	Centro de Especialidades Odontologicas y Medi	Laboratorios Dentales	Carmen 334 Ovalle - IV Región	NA	(56)532624406
laboratorio	Laboratorio Clinico Bannen Ltda	Laboratorios Clinicos	Pedro Bannen 125 PROVIDENCIA - RM	NA	(56)222745384
laboratorio	Laboratorio Clínico y Centro Médico San Rafael	Laboratorios Clinicos	Catedral 322 Cauquenes - VII Región	NA	(56)732287025
laboratorio	Laboratorio de Cosmeticos D'Albert Lorenz LTDA.	Laboratorios De Cosmeticos	San Vicente 1248 SANTIAGO - RM	www.dalbertlorezz.cl	(56)226838643
laboratorio	Colorbel	Laboratorios De Cosmeticos	Madrid 2034 SANTIAGO - RM	www.colorbel.cl	(56)225565608
laboratorio	Importadora Borotecsa Limitada	Articulos Para Laboratorios	San Vicente 775 SANTIAGO - RM	www.brotesca.cl	(56)226814878
laboratorio	Escandinavia Dental	Laboratorios Dentales	Andrés de Fuenzalida 22 PROVIDENCIA - RM	NA	(56)223812161
laboratorio	Lundbeck Chile	Laboratorios Farmaceuticos	Av Vitacura 5250 VITACURA - RM	www.lundbeck.cl	(56)222478685
laboratorio	Laboratorio Clinico Biomec	Laboratorios Clinicos	Aníbal Pinto 397 Cabrero - VIII Región	NA	(56)432419041
laboratorio	Centro de Diagnosticos Biogen	Laboratorios Clinicos	Merced 332 SANTIAGO - RM	www.cedib.cl	(56)226380694
laboratorio	Cia Consultora y Prestadora de Servicios Ltda	Laboratorios Clinicos	Pje Los Flamencos 513 Vallenar - III Región	NA	(56)512531781
laboratorio	Sonorad	Laboratorios Clinicos	Ps Las Bellotas 200 PROVIDENCIA - RM	www.sonorad.cl	(56)224894000
laboratorio	Tu Origen	Laboratorios Clinicos	Av Apoquindo 6410 LAS Condes - RM	www.tuorigen.cl	(56)223462633
laboratorio	Laboratorio Diagnolab	Laboratorios Clinicos	Av Granaderos 1474 Calama - II Región	NA	(56)552531452
laboratorio	Centro Medico Nicobal	Laboratorios Clinicos	Av José Manuel Balmaceda 4308 RENCA - RM	NA	(56)226413236
laboratorio	Laboratorio Macromedica	Laboratorios Clinicos	O'Higgins 453 SAN Bernardo - RM	www.laboratoriomacromedia.cl	(56)228562978
laboratorio	Protesis Dentales Jaque	Laboratorios Dentales	Cno Santa Eliana 0 MELIPILLA - RM	www.protesisdentales.cl	(56)987746672
laboratorio	Laboratorio Clinico 12 de Febrero LTDA.	Laboratorios Clinicos	12 de Febrero 559 SAN Bernardo - RM	NA	(56)228591531
laboratorio	Laboratorio Corvalan	Laboratorios Clinicos	Merced 380 SANTIAGO - RM	NA	(56)226646496
laboratorio	Genytec	Laboratorios Clinicos	Cnel. Stgo. Bueras 160 SANTIAGO - RM	www.genytec.cl	(56)226335269
laboratorio	Foto Maravilla	Laboratorios Fotograficos	Doctor Juan Noé 898 Arica - XV Región	NA	(56)582233778
laboratorio	Pia - Rho Salon	Laboratorios De Cosmeticos	Armando Moock 3561 MACUL - RM	NA	(56)222949430
laboratorio	Belinda	Laboratorios De Cosmeticos	Barón de Juras R. 4590 CONCHALÍ - RM	NA	(56)227363389
laboratorio	Lapicito	Laboratorios De Cosmeticos	Pje Economía 8402 CERRO Navia - RM	NA	(56)226438557
laboratorio	Blue Berry	Laboratorios De Cosmeticos	Av España 933 San Fernando - VI Región	NA	(56)722712453
laboratorio	Todo Tec	Laboratorios De Cosmeticos	Angel Pimentel 02121 PUENTE Alto - RM	NA	(56)992430925
laboratorio	Centro Medico y Laboratorio Dr Castro	Laboratorios Clinicos	Int. Kurt Moller 437 Linares - VII Región	NA	(56)732210687
laboratorio	Laboratorio Clinico Aleman	Laboratorios Clinicos	Manuel Montt 378 Curicó - VII Región	www.laboratorioclinicoaleman.cl	(56)752323749
laboratorio	Eurofins	Laboratorios De Analisis De Agua	Marco Polo 9038 Hualpén - VIII Región	NA	(56)412461100
laboratorio	Aqualaq LTDA.	Laboratorios De Analisis De Agua	Pelantaro 750 Concepción - VIII Región	www.viejozorro.cl	(56)412310803
laboratorio	Ama Seguridad Trabajo y Publicitaria	Laboratorios De Productos Naturales	San Antonio 50 SANTIAGO - RM	NA	(56)228559562
laboratorio	Cimm Tecnologias y Servicios S.A.	Laboratorios De Analisis Quimico	Los Carpinteros 1160 Coquimbo - IV Región	www.cimm-tys.cl	(56)552310205
laboratorio	Andes Analytical Assay	Laboratorios De Analisis Quimico	El Totoral 651 QUILICURA - RM	www.3aaa.cl	(56)227471265
laboratorio	Geo-Laquim	Laboratorios De Analisis Quimico	11 0 Copiapó - III Región	www.geolaquim.cl	(56)522525549
laboratorio	Terrasonda	Laboratorios De Ensayo De Materiales	Av Williams Condon 3076 San Pedro de la Paz - VIII Región	www.terrasonda.cl	(56)412792718
laboratorio	Gladys Cristina Tagle Parra y CIA. LTDA.	Laboratorios De Analisis Quimico	Cerro Los Cóndores 9951 QUILICURA - RM	NA	(56)227385127
laboratorio	Tracelab S a	Laboratorios De Analisis Quimico	Pje Isla de Capri 1819 Puerto Montt - X Región	NA	(56)652275050
laboratorio	Especialidades Tecnicas Marinas Etecma	Laboratorios De Analisis Bacteriologico	Ramón Freire 488 Castro - X Región	www.etecma.cl	(56)652533663
laboratorio	Servicios Chilenos de Inspeccion LTDA.	Laboratorios De Analisis Quimico	San Antonio 540 SANTIAGO - RM	www.oti-chile.cl	(56)226515851
